id,section_id,days,times,locations,instructors,term,title,number,code,name
4808,324538200,{TR},{5pm-6:15pm},"{""Haines Hall 118""}","{""Baylor, C.A.""}",20W,Electoral Politics: Public Opinion and Voting Behavior,141B,POL SCI,Political Science
1872,662466210,{MWF},{11am-11:50am},"{""Mathematical Sciences 7608""}","{""Tembine, H.""}",20W,Seminar: Applied Mathematics,285J,MATH,Mathematics
407,183822205,{M},{12pm-3:50pm},"{""Moore Hall 1048""}","{""Dorio, J.""}",20W,Variable Topics in Education: Ethnography in Educational Settings,187,EDUC,Education
4477,583322200,{T},{12pm-3:50pm},"{""Moore Hall 3320""}","{""Hurtado, S.""}",20W,Theory and Practice of Intergroup Dialogue: Building Facilitation Skills,C244,EDUC,Education
3248438,145537202,{Varies},"{""""}","{""""}","{""Dasgupta, A.""}",20W,Honors Contracts,189HC,MIMG,"Microbiology, Immunology, and Molecular Genetics"
2714,263304200,{MWF},{12pm-12:50pm},"{""Franz Hall 1260""}","{""Christou, N.""}",20W,Introduction to Mathematical Statistics,100B,STATS,Statistics
879,111592200,{TR},{3:30pm-4:45pm},"{""Fowler Museum at UCLA A103B""}","{""de Leon, J.P.""}",20W,Selected Topics in Cultural Anthropology: Anthropology of Los Angeles,139,ANTHRO,Anthropology
5385,405810200,{TR},{3:30pm-4:45pm},"{""Public Affairs Building 2270""}","{""Basarudin, A.""}",20W,Special Topics in Gender Studies: Feminist Politics of Anger,185,GENDER,Gender Studies
2524,269889201,{Varies},"{""""}","{""""}","{""Martinez, J.A.""}",20W,"Honors Research in Molecular, Cell, and Developmental Biology",198B,MCD BIO,"Molecular, Cell, and Developmental Biology"
5063,607144200,{M},{9am-11:50am},"{""Dodd Hall 154""}","{""Menjivar, T.C.""}",20W,International Migration,M224,GEOG,Geography
5105,747152200,{W},{12pm-1:20pm},"{""Public Affairs Building 4240""}","{""Brand, J.E."",""Heuveline, P.C.""}",20W,California Population Research Topical Seminar Series,M225A,SOCIOL,Sociology
2299,563623206,{MW},{9:45am-11:15am},"{""Collins Center for Executive Education A301""}","{""Hershfield, H.E.""}",20W,Marketing Management,411,MGMTFT,Management-Full-Time MBA
4079,719518205,"{""Not scheduled""}","{""""}","{""""}","{""Franke, T.M.""}",20W,Research Internship,286C,SOC WLF,Social Welfare
889,431232200,{Varies},"{""""}","{""""}","{""Dimond, T.A.""}",20W,Instrumental Studio: Percussion,60J,MUSC,Music
5299,839576242,{Varies},"{""""}","{""""}","{""Srivastava, M.B.""}",20W,Seminar: Research Topics in Electrical Engineering,296,EC ENGR,Electrical and Computer Engineering
296,298850210,{WF},{12:30pm-1:45pm},"{""Bunche Hall 2178""}","{""Romero, R.""}",20W,Honors Seminars: Neuroscience,191H,NEUROSC,Neuroscience
3412,610579200,{MW},{4pm-5:50pm},"{""Boelter Hall 2760""}","{""Li, X.""}",20W,Rapid Prototyping and Manufacturing,C297A,MECH&AE,Mechanical and Aerospace Engineering
2734671,269888205,{Varies},"{""""}","{""""}","{""Gomperts, B.N.""}",20W,"Honors Research in Molecular, Cell, and Developmental Biology",198A,MCD BIO,"Molecular, Cell, and Developmental Biology"
1967712,221855204,{Varies},"{""""}","{""""}","{""Waugh, J.""}",20W,Honors Research in History,198C,HIST,History
2789030,142876213,{Varies},"{""""}","{""""}","{""Kaner, R.B.""}",20W,Research Apprenticeship in Chemistry and Biochemistry,196A,CHEM,Chemistry and Biochemistry
5317,811555200,{T},{3:30pm-4:50pm},"{""""}","{""Stixrude, L.P.""}",20W,"Current Research in Earth, Planetary, and Space Sciences",295B,EPS SCI,"Earth, Planetary, and Space Sciences"
1646,215010203,"{MWF,Varies}","{12pm-12:50pm,""""}","{""Bunche Hall 3123"",""""}","{""Brungardt, A.S."",""Tarnawska Senel, M""}",20W,Elementary German,2,GERMAN,German
5275,438606200,{MWF},{3pm-3:50pm},"{""Public Affairs Building 1222""}","{""Groeling, T.J.""}",20W,Computer-Mediated Communication,151,COMM,Communication
2938,312582200,{MW},{12pm-1:50pm},"{""Royce Hall 156""}","{""DeWitt, J.A.""}",20W,Topics in Moral Philosophy: Emotions and Psychology of Good and Evil,152A,PHILOS,Philosophy
5060,621043200,{W},{3pm-5:50pm},"{""Bunche Hall 5288""}","{""Porter, T.M.""}",20W,Topics in History: Science/Technology: Medicine and Human Sciences Since 1800,201O,HIST,History
4139,702764200,{Varies},"{""""}","{""""}","{""Bogar, S.E."",""Knoll, M.P.""}",20W,Clinical Internship: Integration,467,NURSING,Nursing
3141,194099233,{TR},{11am-12:15pm},"{""Renee and David Kaplan Hall A46""}","{""Moe, M.L.""}",20W,"English Composition, Rhetoric, and Language",3,ENGCOMP,English Composition
3393,144479200,{TR},{4pm-5:50pm},"{""Dodd Hall 146""}","{""Hinojosa-Ojeda, R.""}",20W,Chicano/Latino Community Formation: Critical Perspectives and Oral Histories,M119,CHICANO,Chicana and Chicano Studies
2393166,318882201,{Varies},"{""""}","{""""}","{""Kraus, P.J.""}",20W,Individual Studies in Physics,197,PHYSICS,Physics
5201,725792225,"{""Not scheduled""}","{""""}","{""""}","{""Tilly, C.C.""}",20W,Field Projects,496,URBN PL,Urban Planning
4288,677576294,"{""Not scheduled""}","{""""}","{""""}","{""Sun, H.""}",20W,Research Seminar,296,MC&IP,"Molecular, Cellular, and Integrative Physiology"
2905,141085200,{MW},{9am-11:50am},"{""Broad Art Center 4220""}","{""Reas, C."",""Leivas, C.L.""}",20W,Interactivity,28,DESMA,Design / Media Arts
735,687300200,{M},{3:30pm-6:20pm},"{""Renee and David Kaplan Hall A30""}","{""Cooperson, M.D.""}",20W,Seminar: Premodern Arabic Literature,250,ARABIC,Arabic
5318,349072200,{TR},{12pm-1:50pm},"{""Public Affairs Building 1337""}","{""Mateu Martin, V.E.""}",20W,"Spanish, Portuguese, and Nature of Language",M35,SPAN,Spanish
1561,269877202,{Varies},"{""""}","{""""}","{""Hartenstein, V.""}",20W,"Research Apprenticeship II in Molecular, Cell, and Developmental Biology",196B,MCD BIO,"Molecular, Cell, and Developmental Biology"
4309,756639200,"{TR,F}","{10am-11:50am,10am-11:50am}","{""Macgowan Hall 1350"",""Melnitz Hall 1473A""}","{""Araiza, J.E.""}",20W,Advanced Movement I,425B,THEATER,Theater
2526,269889202,{Varies},"{""""}","{""""}","{""Jewett, A.""}",20W,"Honors Research in Molecular, Cell, and Developmental Biology",198B,MCD BIO,"Molecular, Cell, and Developmental Biology"
1192,431768200,"{T,T,T,T,T,T}","{6pm-7:50pm,6pm-7:50pm,6pm-7:50pm,6pm-7:50pm,6pm-7:50pm,6pm-6:50pm}","{""Schoenberg Music Building 1439"",""Schoenberg Music Building B686"",""Schoenberg Music Building 1344"",""Schoenberg Music Building B425"",""Schoenberg Music Building B648"",""Schoenberg Music Building 1343""}","{""Steinmetz, J.A."",""Masek, D.H."",""Davis, J.D."",""Allen, S.L.""}",20W,Chamber Ensembles:  Woodwinds,C175F,MUSC,Music
2434205,328877225,{Varies},"{""""}","{""""}","{""Liu, Z.""}",20W,Research Apprenticeship in Psychology,196A,PSYCH,Psychology
3296,180810200,{MT},{5pm-6:20pm},"{""Bunche Hall 2181""}","{""Ross, S.G.""}",20W,Career Development,185,ECON,Economics
5282,595576213,{Varies},"{""""}","{""""}","{""Kaner, R.B.""}",20W,Seminar: Advanced Topics in Materials Science and Engineering,296,MAT SCI,Materials Science and Engineering
5237,595576214,{Varies},"{""""}","{""""}","{""Kodambaka, S.""}",20W,Seminar: Advanced Topics in Materials Science and Engineering,296,MAT SCI,Materials Science and Engineering
3478,725390200,{T},{2pm-4:50pm},"{""Public Affairs Building 1323""}","{""Turner, V.K.""}",20W,"Environmentalisms: Climate Dimensions and Politics Past, Present, Future",M265,URBN PL,Urban Planning
1173,405438200,{M},{2pm-4:50pm},"{""Rolfe Hall 3134""}","{""Marchant, E.A.""}",20W,"Gender, Race, and Class in Latin American Literature and Film, 1850 to 1950",123,GENDER,Gender Studies
3261384,121882202,{Varies},"{""""}","{""""}","{""Bascara, V.""}",20W,Honors Research in Asian American Studies,198B,ASIA AM,Asian American Studies
2658796,328895212,{Varies},"{""""}","{""""}","{""Knowlton, B.""}",20W,Senior Project in Psychology,199A,PSYCH,Psychology
2204,144829203,{M},{4pm-7:20pm},"{""Broad Art Center 2100A""}","{""Mares-Tamayo, M.J."",""Campos, M."",""Flores-Rodriguez,""}",20W,"Special Courses in Chicana and Chicano Studies: Chicana and Chicano Students, Communities, and Educational Equity",188,CHICANO,Chicana and Chicano Studies
3070738,207883202,{Varies},"{""""}","{""""}","{""Agnew, J.A.""}",20W,Honors Research in Geography II,198B,GEOG,Geography
3357,719061204,{TR},{9:30am-10:45am},"{""Bunche Hall 3150""}","{""Lowe, L.B.""}",20W,Foundations of Social Work Practice II,210B,SOC WLF,Social Welfare
1836,183876201,{T},{3:30pm-5:15pm},"{""Lab School 1""}","{""Nimmo-Ramirez, L.A""}",20W,Instructional Apprenticeship in Teaching and Learning at UCLA Lab School,196C,EDUC,Education
4012,111832201,"{""Not scheduled""}","{""""}","{""""}","{""Fiske, A.P.""}",20W,Individual Studies for USIE Facilitators,188SB,ANTHRO,Anthropology
492,269876203,{Varies},"{""""}","{""""}","{""Jones, D.L.""}",20W,"Research Apprenticeship I in Molecular, Cell, and Developmental Biology",196A,MCD BIO,"Molecular, Cell, and Developmental Biology"
1691280,725035200,{M},{2pm-4:50pm},"{""Public Affairs Building 1015A""}","{""Wong, N."",""Guekguezian, L.H."",""Hansen, M.C.""}",20W,Introduction to Geographic Information Systems,206A,URBN PL,Urban Planning
4204,587581226,"{""Not scheduled""}","{""""}","{""""}","{""Millstein, T.D.""}",20W,Research Seminar: Computer Science,298,COM SCI,Computer Science
2747,328056201,{TR},{4pm-5:50pm},"{""Young Hall CS24""}","{""Clark, C.M."",""Sanders, A.J."",""Binnquist, A.L."",""Dolbier, S.Y."",""Fossum, J.L."",""Mena Penafiel, S.D"",""Tibbe, T.D."",""Xue, X.""}",20W,Introductory Psychology,10,PSYCH,Psychology
4209,105426200,{T},{2pm-4:50pm},"{""Bunche Hall 2173""}","{""Ernest, M.A.""}",20W,Working in Tribal Communities: Preparing for Fieldwork,C121,AM IND,American Indian Studies
5323,269865228,"{""Not scheduled""}","{""""}","{""""}","{""Zamudio, J.R.""}",20W,"Research Group Seminars: Molecular, Cell, and Developmental Biology",194A,MCD BIO,"Molecular, Cell, and Developmental Biology"
533,347346200,{TR},{9:30am-10:45am},"{""Bunche Hall 2209A""}","{""Mcdonald, K.B.""}",20W,Statistical and Computer Methods for Social Research,113,SOCIOL,Sociology
980,191574201,{MW},{10am-11:50am},"{""Engineering V 1010""}","{""Pozuelo, M."",""Tan, S.""}",20W,Computer Methods and Instrumentation in Materials Science,141L,MAT SCI,Materials Science and Engineering
3735921,831630210,{Varies},"{""""}","{""""}","{""Rhie, K.K.""}",20W,New Music Forum,401,MUSC,Music
235,119090200,{F},{8am-10:50am},"{""Broad Art Center 2100A""}","{""Vikram, A.""}",20W,Global Modernism,31B,ART,Art
6410335,221744205,{Varies},"{""""}","{""""}","{""Frank, S.""}",20W,Honors Contracts,189HC,HIST,History
2118,831732200,{Varies},"{""""}","{""""}","{""Shorter, W."",""Hancock, H.J.""}",20W,Graduate Instruction in Performance: Jazz,466,MUSC,Music
444,431019204,"{F,W}","{11am-12:50pm,11am-12:50pm}","{""Schoenberg Music Building B431"",""Schoenberg Music Building B425""}","{""Milburn, D.S.""}",20W,Introduction to Musicianship,M6B,MUSC,Music
4126,142290201,{TR},{5pm-6:15pm},"{""Center for the Health Sciences 12077X""}","{""Hasson, T.W."",""Razinia, Z.""}",20W,PEERS Collaborative Learning Workshops for Life Sciences Majors,98XA,CHEM,Chemistry and Biochemistry
2681958,328896213,{Varies},"{""""}","{""""}","{""Robles, T.F.""}",20W,Senior Project in Psychology,199B,PSYCH,Psychology
1676,628723201,{W},{5:30pm-9pm},"{""Education and Information Studies Building 111""}","{""Mendes, L.H.""}",20W,Descriptive Cataloging,461,INF STD,Information Studies
4657,677576313,"{""Not scheduled""}","{""""}","{""""}","{""White, S.A.""}",20W,Research Seminar,296,MC&IP,"Molecular, Cellular, and Integrative Physiology"
1929,401057201,{T},{5pm-6:50pm},"{""Kaufman Hall 250""}","{""Shorter, D.D.""}",20W,Active Passivity: Self-Awareness for Social Change,19,WL ARTS,World Arts and Cultures
1497,430254200,{R},{7pm-9:50pm},"{""Schoenberg Music Building 1659""}","{""Awe, F.P.""}",20W,World Music Performance Organizations: Music and Dance of Ghana,91E,ETHNMUS,Ethnomusicology
1968,719611201,{MWF},{8am-4:50pm},"{""""}","{""Lavina, G.P.""}",20W,Advanced Practicum: Social Work,402B,SOC WLF,Social Welfare
494,173391200,{TR},{12pm-1:50pm},"{""Kaufman Hall 1000""}","{""Coad, G.W.""}",20W,Advanced Modern/Postmodern Dance,C115,DANCE,Dance
4823,196773203,{MW},{12pm-1:50pm},"{""Rolfe Hall 3129""}","{""Hornby, L.E.""}",20W,"Topics in Literature, circa 1850 to Present: Modernism: Experimentation, Fragmentation, and Confluence",179,ENGL,English
13,187820200,{TR},{2pm-3:50pm},"{""Boelter Hall 2444""}","{""Distefano, J.""}",20W,Computational Systems Biology: Modeling and Simulation of Biological Systems,CM186,COM SCI,Computer Science
2285504,298888203,{Varies},"{""""}","{""""}","{""Krantz, D.E.""}",20W,Honors Research in Neuroscience,198B,NEUROSC,Neuroscience
5285,542393200,"{""Not scheduled""}","{""""}","{""""}","{""Chanfreau, G.""}",20W,Seminar: Research in Biochemistry--RNA Processing and RNA Genomics,256T,CHEM,Chemistry and Biochemistry
31,267846200,{R},{9am-11:50am},"{""Public Affairs Building 2292""}","{""Duncan, J.B.""}",20W,Variable Topics Research Seminars: Premodern or Early Modern Korea: Seminar 1  ,191A,KOREA,Korean
425,236003201,"{MWF,Varies}","{9am-9:50am,""""}","{""Haines Hall A24"",""""}","{""Sackett, A.R."",""Jansma, K.""}",20W,Elementary French,1,FRNCH,French
3219,207708200,{Varies},{---},{Online},"{""Shin, M.E."",""Zhan, S.""}",20W,Intermediate Geographic Information Systems,168,GEOG,Geography
2292,787246200,{MW},{12pm-1:50pm},"{""Boelter Hall 5514""}","{""Gomez-Pinilla, F.""}",20W,Neural Plasticity and Repair,241,PHYSCI,Physiological Science
1516,547568205,{Varies},"{""""}","{""""}","{""Gallien, T.""}",20W,Advanced Topics in Civil Engineering,296,C&EE,Civil and Environmental Engineering
2004,269876206,{Varies},"{""""}","{""""}","{""Vlashi, E.""}",20W,"Research Apprenticeship I in Molecular, Cell, and Developmental Biology",196A,MCD BIO,"Molecular, Cell, and Developmental Biology"
4037,756792202,{R},{6pm-9:50pm},"{""Macgowan Hall 2310C""}","{""Karvonides, C.""}",20W,Design Thesis Preparation,449B,THEATER,Theater
2508,539540201,{Varies},"{""""}","{""""}","{""Fischer, C.J.""}",20W,Conservation Program Internship,290,CAEM,Conservation of Archaeological and Ethnographic Materials
3711,432852100,{R},{3pm-5:50pm},"{""Schoenberg Music Building 1354""}","{""Replogle, H.D.""}",20W,Junior Variable Topics Research Seminars: History of Music--Other Topics: Seminar 1  ,191G,MUSCLG,Musicology
4134,756739201,{Varies},"{""""}","{""""}","{""Couture, F."",""Rose, R.S.""}",20W,"Production Practice in Theater, Film, Video, and Digital Media",472,THEATER,Theater
291,825361200,{R},{12pm-12:50pm},"{""Center for the Health Sciences BL420""}","{""Mcnitt-Gray, M.""}",20W,Seminar: Biomedical Physics,260B,PBMED,Physics and Biology in Medicine
3791,252120220,{TR},{8am-9:15am},"{""Franz Hall 1260""}","{""Venugopal, S.""}",20W,Statistics of Biological Systems,40,LIFESCI,Life Sciences
3312,324390201,{TR},{3:30pm-4:45pm},"{""Royce Hall 362""}","{""Branstetter, J.G.""}",20W,Special Studies in Political Theory: Pre-Modern East Asian Political Thought,119,POL SCI,Political Science
80428,381876203,{Varies},"{""""}","{""""}","{""Bucciarelli, G.""}",20W,Research Apprenticeship in Society and Genetics,196,SOC GEN,Society and Genetics
3165,347883201,{Varies},"{""""}","{""""}","{""Berend, Z.""}",20W,Honors Research in Sociology,198B,SOCIOL,Sociology
3763,128867231,"{""Not scheduled""}","{""""}","{""""}","{""Zapata Hoyos, F.""}",20W,Research Group or Internship Seminars: Ecology and Evolutionary Biology,194B,EE BIOL,Ecology and Evolutionary Biology
393,565608202,{RF},{8:30am-11:20am},"{""Gold Hall B117""}","{""Iverson, B.C.""}",20W,Financial Decision Making,404,MGMTMFE,Management-Master of Financial Engineering
1326,196741200,{MW},{10am-11:50am},"{""Bunche Hall 3143""}","{""Mullen, H.R.""}",20W,Contemporary American Poetry: Ten American Poets,173C,ENGL,English
4211,356435200,{T},{1pm-4:50pm},"{""Macgowan Hall 2310C""}","{""Daniel, P.M.""}",20W,ArtsBridge Teaching Practicum,118D,THEATER,Theater
2652,405324200,{TR},{12:30pm-1:45pm},"{""Rolfe Hall 3126""}","{""Pena, C.L.""}",20W,Bodies,104,GENDER,Gender Studies
2566,430706202,{T},{2pm-4:50pm},"{""Schoenberg Music Building 1818""}","{""Kaushal, A.""}",20W,Advanced World Music Specializations: Music of India--Ensemble,168F,ETHNMUS,Ethnomusicology
3976,839576222,{Varies},"{""""}","{""""}","{""Jalali, B.""}",20W,Seminar: Research Topics in Electrical Engineering,296,EC ENGR,Electrical and Computer Engineering
5377,262182200,{MWF},{1pm-1:50pm},"{""Franz Hall 1260""}","{""Conley, W.J.""}",20W,Differential and Integral Calculus Laboratory,31AL,MATH,Mathematics
1014,549012201,{TR},{11am-12:50pm},"{""Dodd Hall 248""}","{""Kirkland, N.B.""}",20W,History of Greek Literature,200C,GREEK,Greek
4142,702764203,{Varies},"{""""}","{""""}","{""Dudley, M.A."",""Knoll, M.P.""}",20W,Clinical Internship: Integration,467,NURSING,Nursing
4860,831652200,{Varies},"{""""}","{""""}","{""Miller, J.T.""}",20W,Graduate Instrumental Studio: Trombone,460H,MUSC,Music
311,583215200,{T},{4pm-7:50pm},"{""Moore Hall 3140""}","{""Mccarty, T.L.""}",20W,Participant-Observation Field Methods,222B,EDUC,Education
1081,563616210,{MW},{2:30pm-4pm},"{""Gold Hall B313""}","{""Wessels, D.W.""}",20W,Foundations of Finance,408,MGMTFT,Management-Full-Time MBA
3957,719518204,"{""Not scheduled""}","{""""}","{""""}","{""Abrams, L.S.""}",20W,Research Internship,286C,SOC WLF,Social Welfare
5248,514556206,{F},{9am-11:50am},"{""Off campus""}","{""Jimenez Iniesta, D""}",20W,Special Topics in Architecture and Urban Design,289,ARCH&UD,Architecture and Urban Design
3086,173815200,{W},{10am-1:50pm},"{""Kaufman Hall 200""}","{""Popkin, L.A."",""Strong, T.B.""}",20W,Senior Projects in Dance,186A,DANCE,Dance
1164,349012201,{TR},{11am-12:15pm},"{""Public Affairs Building 1329""}","{""Hood, M.A."",""Guerrero, A.""}",20W,Intermediate Spanish,4,SPAN,Spanish
5262,128867203,"{""Not scheduled""}","{""""}","{""""}","{""Barber, P.H.""}",20W,Research Group or Internship Seminars: Ecology and Evolutionary Biology,194B,EE BIOL,Ecology and Evolutionary Biology
2263169,263870206,{Varies},"{""""}","{""""}","{""Paik Schoenberg, F""}",20W,Community or Corporate Internships in Statistics,195,STATS,Statistics
47,187650200,{MW},{8am-9:50am},"{""Dodd Hall 147""}","{""Reinman, G.D.""}",20W,Computer Systems Architecture,M151B,COM SCI,Computer Science
2741,260001220,{TR},{1pm-2:15pm},"{""Entrepreneurs Hall C314""}","{""Gardner Treloar, J""}",20W,Principles of Accounting,1A,MGMT,Management
4382,356449201,{W},{10:30am-11:50am},"{""Melnitz Hall 1473A""}","{""Wissner, M.B."",""Wagar, P.M.""}",20W,Acting for Microphone,124D,THEATER,Theater
4319,542186200,"{""Not scheduled""}","{""To be arranged""}","{""""}","{""Yeates, T.O."",""Clubb, R.T."",""Eisenberg, D.S."",""Feigon, J.F.""}",20W,Structural Molecular Biology Laboratory,M230D,CHEM,Chemistry and Biochemistry
4352,438570200,{TR},{12:30pm-1:45pm},"{""Renee and David Kaplan Hall A65""}","{""Suman, M.W.""}",20W,Situation Comedy and American Culture,145,COMM,Communication
3360,659120200,{T},{2pm-4:50pm},"{""Bunche Hall 2121""}","{""Shih, S.""}",20W,Theoretical Approaches to Chinese and Sinophone Cultures,220A,CHIN,Chinese
818,250342200,{MW},{8am-9:50am},"{""Boelter Hall 5280""}","{""Deming, T.J.""}",20W,Polymer Chemistry for Bioengineers,C107,BIOENGR,Bioengineering
454,328888215,{Varies},"{""""}","{""""}","{""Tomiyama, A.J.""}",20W,Honors Research in Psychology,198,PSYCH,Psychology
3235,261301200,{TR},{12:30pm-1:45pm},"{""Public Affairs Building 2270""}","{""Nogami, Y.""}",20W,Advanced Modern Japanese,100B,JAPAN,Japanese
